group,feature,v3_mean,tally_mean,mean_difference,v3_std,tally_std,smd_tally_minus_v3,abs_smd,v3_median,tally_median,robust_median_shift,ks_statistic,ks_pvalue
baseline_wrong,geom_down_mass,0.05080588003961444,0.15834200253068248,0.10753612249106803,0.10900530108729456,0.15295646470482394,0.809689306428762,0.809689306428762,0.0012970713938666,0.1137555971355585,0.7972073338479546,0.484523300312774,5.152859516983455e-125
baseline_wrong,geom_up_boundary_gap,0.7933545471187476,0.5679391321691121,-0.22541541494963557,0.2461270971390489,0.30811843727768407,-0.8083728932598627,0.8083728932598627,0.9013581213128444,0.6068958345692357,-0.6963343758374628,0.34456652877705507,4.288728793883611e-62
baseline_wrong,geom_p_up2,0.0006954919300459425,0.028075281380343518,0.027379789450297575,0.004051767969209722,0.04975202522434025,0.7757091170375351,0.7757091170375351,3.485784728660258e-05,0.0035673095814563,0.2090684479878158,0.6164404585457217,2.596294570153064e-208
baseline_wrong,baseline_numprob_8,0.19412285434378115,0.01427178314339927,-0.17985107120038188,0.3349201827124644,0.060979287906054884,-0.7471452518828038,0.7471452518828038,0.0004734262327953,4.1797215770264835e-05,-0.003514082071846635,0.24944117049380207,1.905537594247973e-32
baseline_wrong,geom_p_down1,0.049516348486914406,0.13569604261286683,0.08617969412595242,0.10774657500490294,0.1293683928824223,0.7238987770746536,0.7238987770746536,0.0006192382734486,0.1024452351494613,0.8916266193362631,0.4874712769449612,1.3211598568361602e-126
baseline_wrong,baseline_numprob_6,0.23479607992763418,0.050495228580582814,-0.18430085134705138,0.3848815728062157,0.1367673766134566,-0.6381067922309627,0.6381067922309627,0.0009106362268926,0.0004509135876349,-0.002339850768253421,0.21322205532731847,9.129473001620023e-24
baseline_wrong,geom_up_distance_mass,0.07906047042240125,0.267802779846038,0.18874230942363676,0.12416883222671896,0.4181204960725794,0.611970265711689,0.611970265711689,0.01413591076189,0.0971019704901615,0.3699944059823797,0.2547182547182547,7.889442937678776e-34
baseline_wrong,geom_top2_prob,0.12158394137466182,0.2021774436652682,0.0805935022906064,0.1400685539586701,0.12771964103107536,0.6012807686679257,0.6012807686679257,0.058872358867419,0.20112759084838133,0.7202845433035014,0.33871818082344396,5.612985267403946e-60
baseline_wrong,geom_down_distance_mass,0.05520896818159197,0.20094700790654096,0.145738039724949,0.11220373374583682,0.33185704605365784,0.588345468017736,0.588345468017736,0.0039262116740742,0.11829991176508994,0.7366047032584429,0.45416248047826996,2.7379189436566747e-109
baseline_wrong,geom_up_down_logratio,2.4820803909992883,-0.15590384725974774,-2.637984238259036,4.945058546466385,4.25771952255362,-0.5717093441796223,0.5717093441796223,2.999999999948101,-0.24999999999886252,-0.5360824748099728,0.3777381935276672,7.45719903734515e-75
baseline_wrong,baseline_numprob_3,0.04294155810963165,0.171216579154789,0.12827502104515734,0.19014764258628192,0.2626230467635437,0.5594998521419369,0.5594998521419369,4.714299367491215e-06,0.0338235422008752,0.29228970845546043,0.860862466125624,0.0
baseline_wrong,geom_up_mass,0.07828390843229512,0.16254628072756935,0.08426237229527424,0.1226552643055908,0.18264644749862127,0.5416364466414629,0.5416364466414629,0.0140879834418053,0.0805147114508448,0.3601028273172533,0.2322563638353112,3.7556264222553684e-28
baseline_wrong,geom_p_down2,0.0004114825495699024,0.014526144044970903,0.014114661495401,0.0031391629727205335,0.04140318935358676,0.4807363429873749,0.4807363429873749,5.676069694704538e-06,3.1739248001211224e-05,0.017962075131521447,0.2855203118361013,1.659029657997886e-42
