layer,head,n_pairs,mean_effect_wrong,mean_effect_correct,mean_interaction_logp,mean_abs_interaction_logp,negative_interaction_fraction,positive_interaction_fraction
13,17,5,-0.009040462970733645,0.0128973959945142,-0.021937858965247838,0.15971581442281596,0.6,0.4
13,18,5,-0.015380692481994598,-0.00422208234667774,-0.01115861013531686,0.09970905566588043,0.6,0.4
13,19,5,-0.09366073608398434,0.00949177998118104,-0.10315251606516537,0.10315251606516537,1.0,0.0
13,20,5,0.11141793727874753,0.00529545634053646,0.10612248093821108,0.1384260884020477,0.2,0.8
13,21,5,0.038916099071502674,0.014118638401851059,0.02479746066965162,0.06884930902160706,0.4,0.6
13,22,5,0.14510079622268673,0.00711055793799458,0.13799023828469217,0.13799023828469217,0.0,1.0
13,23,5,0.15622220039367674,0.009550194907933459,0.14667200548574327,0.14667200548574327,0.0,1.0
13,24,5,0.05369939804077147,0.031007572123780795,0.02269182591699065,0.30284798531793056,0.2,0.8
13,25,5,-0.37403522729873656,-0.0004133142996579,-0.37362191299907865,0.37362191299907865,1.0,0.0
13,26,5,-0.02118750810623172,-0.010403322102502008,-0.010784186003729714,0.08580660303123293,0.4,0.6
13,27,5,-0.026526081562042204,-0.005622316990047681,-0.02090376457199452,0.07082617627456782,0.8,0.2
13,28,5,-0.14794763326644894,0.00392159274779266,-0.15186922601424158,0.15223735324107107,0.8,0.2
13,29,5,0.03870059251785276,-0.0067908484488724994,0.04549144096672526,0.09525812268257132,0.2,0.8
13,30,5,0.01516352891921994,0.0074918244499713,0.007671704469248639,0.06575910882093013,0.4,0.6
13,31,5,-0.13751623630523677,0.0006265173666179395,-0.13814275367185472,0.13814275367185472,1.0,0.0
18,0,5,-0.1772135257720947,0.011975225806236198,-0.1891887515783309,0.1891887515783309,1.0,0.0
18,1,5,0.06454735994338985,0.01185280857607721,0.05269455136731264,0.05269455136731264,0.0,1.0
18,2,5,0.02281516194343564,0.0026747751515359,0.020140386791899743,0.1045685451943427,0.2,0.8
18,3,5,-0.020800375938415543,0.00160562270320952,-0.022405998641625062,0.06345195551402862,0.6,0.4
18,4,5,-0.1358618855476379,-0.006985706556588379,-0.12887617899104953,0.1289763193577528,0.8,0.2
18,5,5,-0.12664525508880614,-0.02558794645592567,-0.10105730863288047,0.20151003850623966,0.6,0.4
18,6,5,-0.2854108452796936,-0.04919506926089523,-0.23621577601879834,0.23621577601879834,1.0,0.0
18,7,5,-0.11709965467453001,-0.006363958073779941,-0.11073569660075007,0.16061691618524493,0.8,0.2
18,8,5,-0.014412915706634518,0.009175026323646258,-0.023587942030280775,0.034520321991294546,0.6,0.4
18,9,5,0.00588717460632322,-1.6950303688685e-05,0.0059041249100119046,0.04995836787857114,0.2,0.8
18,10,5,-0.2092332243919372,-0.002580449101515122,-0.20665277529042209,0.20665277529042209,1.0,0.0
18,11,5,-0.200413167476654,-0.008461230900138578,-0.1919519365765154,0.1919519365765154,1.0,0.0
18,12,5,-0.11987634897232055,-0.0028485885355621987,-0.11702776043675836,0.36585237667895854,0.6,0.4
18,13,5,-0.9594699382781983,-0.2657984032761305,-0.6936715350020677,0.6936715350020677,1.0,0.0
18,14,5,-0.5124607801437377,-0.07548687965609129,-0.43697390048764645,0.43697390048764645,1.0,0.0
18,15,5,-0.018714880943298325,-0.015771360462531414,-0.002943520480766898,0.10607197149656708,0.4,0.6
18,16,5,0.02105302810668944,0.006612345948815346,0.01444068215787409,0.025305017456412254,0.2,0.8
18,17,5,-0.09533218145370484,0.0018682727590202998,-0.09720045421272513,0.09720045421272513,1.0,0.0
18,18,5,-0.03755705356597902,0.00457236766815186,-0.04212942123413088,0.043371842429041844,0.4,0.6
18,19,5,-0.0424857974052429,0.00492528723552823,-0.04741108464077113,0.047434435319155435,0.8,0.2
18,20,5,-0.11887066364288332,-0.002532563544809813,-0.11633810009807351,0.11817646529525513,0.6,0.4
18,21,5,-0.14622051715850823,-0.012206282699480632,-0.1340142344590276,0.1340142344590276,1.0,0.0
18,22,5,-0.034668242931366,-0.00035689631476996004,-0.03431134661659603,0.1005769954062998,0.2,0.8
18,23,5,-0.0013659477233886942,0.009939101105555828,-0.011305048828944522,0.07488642218522723,0.4,0.6
18,24,5,-0.05404412150382994,0.00546252862550318,-0.059506650129333115,0.10100769274868067,0.6,0.4
18,25,5,0.11033595800399776,0.02735148887149988,0.08298446913249788,0.09911811728961764,0.2,0.8
18,26,5,0.13603116273880006,0.020000831270590432,0.1160303314682096,0.1160303314682096,0.0,1.0
18,27,5,-0.05853483676910398,0.0018015797715634201,-0.060336416540667404,0.06052297023124988,0.6,0.4
18,28,5,-0.05798875093460086,0.005027149198576807,-0.06301590013317768,0.06558473273180422,0.6,0.4
18,29,5,0.0007334589958190988,0.0015266854781657607,-0.0007932264823466555,0.08381914426572615,0.6,0.4
18,30,5,0.2978430986404419,0.026832757191732483,0.2710103414487094,0.2715393268037587,0.4,0.6
18,31,5,0.2294175922870636,0.01888115582987662,0.21053643645718698,0.21053846133872867,0.2,0.8
23,0,5,0.24207893013954163,-0.0023743980564176997,0.24445332819595927,0.25053900713101024,0.2,0.8
23,1,5,-0.0393463850021362,8.696094155311506e-05,-0.039433345943689316,0.08955643782392135,0.8,0.2
23,2,5,-0.043162310123443605,0.003336526965722455,-0.04649883708916606,0.04792339107953013,0.8,0.2
23,3,5,0.04217989444732664,0.014429781632497885,0.027750112814828753,0.0558318875264376,0.4,0.6
23,4,5,-0.05415469408035278,-0.016956361569464187,-0.037198332510888596,0.08789427671581504,0.6,0.4
23,5,5,-0.25821194648742674,0.005983530310913903,-0.26419547679834066,0.26419547679834066,1.0,0.0
23,6,5,-0.1594474077224731,-0.006620804406702481,-0.15282660331577064,0.15282660331577064,1.0,0.0
23,7,5,-0.1698085904121399,-0.011330396449193359,-0.1584781939629465,0.24171674796380094,0.8,0.2
23,8,5,0.00772773623466492,0.00491725788451728,0.0028104783501476382,0.09602342559956012,0.6,0.4
23,9,5,-0.016519010066986098,0.002119642496109005,-0.018638652563095104,0.052748924493789616,0.4,0.6
23,10,5,-0.05621486902236934,-0.01809424571692942,-0.038120623305439916,0.040506413951516114,0.6,0.4
23,11,5,-0.0913158059120178,-0.00488986256532372,-0.0864259433466941,0.08658247669227416,0.8,0.2
23,12,5,-0.12929910421371457,-0.0363452381454408,-0.09295386606827379,0.09295386606827379,1.0,0.0
23,13,5,-0.08014200925827027,-0.0071000607684254795,-0.07304194848984477,0.13339607100933779,0.6,0.4
23,14,5,0.0548689663410187,0.004054914275184245,0.05081405206583445,0.13894453509710725,0.4,0.6
23,15,5,-0.3481316328048706,-0.021414852049201703,-0.3267167807556689,0.3267167807556689,1.0,0.0
23,16,5,-0.06263769268989558,-0.01563061838969586,-0.047007074300199715,0.0995891370810568,0.6,0.4
23,17,5,-0.08217639923095703,0.01574892729986454,-0.09792532653082157,0.09982173612806941,0.6,0.4
23,18,5,0.09006787538528446,-0.004344666469842177,0.09441254185512664,0.138782646600157,0.4,0.6
23,19,5,-0.17514522075653075,-0.005089081544429036,-0.1700561392121017,0.17005613921210172,1.0,0.0
23,20,5,0.11214312314987182,0.0017909764777869007,0.11035214667208493,0.13399688010104,0.2,0.8
23,21,5,-0.0015071511268615824,-0.00271368790417908,0.0012065367773174938,0.04952333886176342,0.6,0.4
23,22,5,-0.12704411745071406,0.0058772847522050005,-0.1329214022029191,0.14308642004616554,0.8,0.2
23,23,5,-0.11395699977874751,0.013044085353612862,-0.1270010851323604,0.12700108513236036,1.0,0.0
23,24,5,-0.34582769870758057,-0.01234784685075278,-0.33347985185682777,0.3334798518568277,1.0,0.0
23,25,5,-0.0370244026184082,-0.00554393082857132,-0.03148047178983688,0.08151119798421855,0.4,0.6
23,26,5,0.010015392303466753,0.011917124083265621,-0.0019017317797988653,0.13666125149466093,0.2,0.8
23,27,5,-0.01389839649200438,0.00828503225930034,-0.022183428751304718,0.06058453773148357,0.8,0.2
23,28,5,-0.12180893421173093,0.025698903575539576,-0.14750783778727053,0.221369943395257,0.8,0.2
23,29,5,-0.2210140585899353,0.0120469615329057,-0.233061020122841,0.233061020122841,1.0,0.0
23,30,5,-0.13488224744796753,-0.032113544503226885,-0.10276870294474064,0.18265857263468202,0.8,0.2
23,31,5,-0.18397365808486937,-0.0003733781632036042,-0.18360027992166578,0.18360027992166575,1.0,0.0
28,0,5,0.017411673069000218,0.0053093098569661,0.012102363212034114,0.10032077911309896,0.4,0.6
28,1,5,-0.10617473125457759,-0.006258956436067766,-0.09991577481850983,0.09992757895961403,0.8,0.2
28,2,5,-0.08753482103347772,0.00338945486582816,-0.09092427589930588,0.09219232001341875,0.8,0.2
28,3,5,-0.07042170763015748,0.002497398620471332,-0.07291910625062882,0.07475196546874938,0.6,0.4
28,4,5,0.14383294284343712,0.025122641073539797,0.11871030176989734,0.13676818157546222,0.2,0.8
28,5,5,0.12812592983245846,0.02927130544558168,0.09885462438687678,0.15925727402791373,0.2,0.8
28,6,5,-0.048635768890380814,0.005059490911662577,-0.05369525980204339,0.053741507790982676,0.8,0.2
28,7,5,-0.011294686794281004,-1.6817543655632148e-05,-0.011277869250625374,0.08937169676646586,0.6,0.4
28,8,5,-0.009318411350250237,0.0091004769783467,-0.01841888832859694,0.08169326889328657,0.6,0.4
28,9,5,-0.0579650282859802,0.00363602493889634,-0.06160105322487654,0.10823151026852425,0.8,0.2
28,10,5,-0.21684552431106563,-0.02079082680866122,-0.1960546975024044,0.1960546975024044,1.0,0.0
28,11,5,-0.39660428762435906,-0.027365571865811893,-0.36923871575854716,0.36923871575854716,1.0,0.0
28,12,5,-0.02770643234252924,-0.01843743706122036,-0.009268995281308881,0.03281035060063004,0.4,0.6
28,13,5,-0.05666933059692379,-0.00017632395029066,-0.056493006646633134,0.1012422934174537,0.8,0.2
28,14,5,0.07482872009277339,0.010540076717734295,0.06428864337503908,0.06428864337503909,0.0,1.0
28,15,5,-0.01929076910018924,-0.01034287652000784,-0.008947892580181398,0.12074648709967732,0.4,0.6
28,16,5,0.2845505118370056,0.01220780382864178,0.2723427080083638,0.2723427080083638,0.0,1.0
28,17,5,-0.15633465051650997,-0.00454355366528034,-0.15179109685122963,0.1517910968512296,1.0,0.0
28,18,5,1.1790954411029815,-0.1345568181481212,1.3136522592511028,1.3136522592511028,0.0,1.0
28,19,5,0.5743043184280395,0.04120163079351184,0.5331026876345277,0.5331026876345277,0.0,1.0
28,20,5,0.014716696739196764,-0.00017971335910259037,0.014896410098299354,0.06445941007696088,0.2,0.8
28,21,5,-0.0734906196594238,0.00763707556761804,-0.08112769522704184,0.16168324151076377,0.8,0.2
28,22,5,0.08690410256385803,0.007997816614806641,0.07890628594905139,0.08051707651466126,0.2,0.8
28,23,5,-0.1452048420906067,0.00964593305252492,-0.1548507751431316,0.18927051923237737,0.6,0.4
28,24,5,-0.027208447456359836,-0.00920376945286984,-0.018004678003489993,0.08159199086949225,0.4,0.6
28,25,5,-0.0597917556762695,0.0116559747373685,-0.071447730413638,0.10394912955816829,0.8,0.2
28,26,5,0.03717548251152034,0.01697778031229966,0.02019770219922068,0.02337006703019144,0.2,0.8
28,27,5,0.021479177474975582,0.005640298034995774,0.01583887943997981,0.09745375057682394,0.6,0.4
28,28,5,-0.2133052945137024,-0.007677659671753578,-0.2056276348419488,0.2056276348419488,1.0,0.0
28,29,5,-0.013753843307495118,0.007701097894459943,-0.021454941201955062,0.028129803761839857,0.4,0.6
28,30,5,-0.05069541931152338,0.0017344959545880594,-0.05242991526611144,0.052429915266111446,1.0,0.0
28,31,5,0.14323461055755612,-0.010786665324121671,0.15402127588167783,0.1547082961536943,0.2,0.8
