alpha,group,feature_index,feature,ridge_coef_standardized,scaler_train_mean,scaler_train_scale,v3_raw_mean,tally_raw_mean,raw_mean_shift,v3_mean_z,tally_mean_z,delta_mean_z,score_drift_contribution,abs_score_drift_contribution
4.0,baseline_correct,28,geom_p_up2,-0.05836221751492396,0.0011660318917660227,0.011531309036386122,0.000859218850562616,0.010253413904349095,0.00939419505378648,-0.02660695678480918,0.7880616141592066,0.8146685709440158,-0.04754586434000691,0.04754586434000691
4.0,baseline_correct,0,baseline_best_numeral,-0.045457470602315996,4.888,2.3574257146302617,3.4794794794794797,1.3353893600616809,-2.1440901194177986,-0.5974824622380147,-1.5069873115791546,-0.9095048493411398,0.0413437899515887,0.0413437899515887
4.0,baseline_correct,2,baseline_entropy_norm,0.0800425549250657,0.08240100769875769,0.09977037710786282,0.05302451260530732,0.0997507941505025,0.04672628154519518,-0.29444105500063517,0.17389717223367632,0.4683382272343115,0.037486988276910285,0.037486988276910285
4.0,baseline_correct,1,baseline_entropy,0.08004255489834944,0.22846410464676906,0.2766222223828705,0.14701516565173636,0.27656792689614584,0.12955276124440948,-0.29444105500063544,0.17389717223367632,0.46833822723431173,0.03748698826439805,0.03748698826439805
4.0,baseline_correct,27,geom_p_down2,-0.06354109196241561,0.000131970537109326,0.0010022088966305186,0.00016458769766650836,0.0006860781018239283,0.00052149040415742,0.032545271416810316,0.5528862960382094,0.5203410246213991,-0.03306303689728589,0.03306303689728589
4.0,baseline_correct,36,geom_up_boundary_gap,-0.07288391353157704,0.850140349799551,0.23716932901579027,0.9204430078459969,0.8287883308362543,-0.09165467700974261,0.2964239024421477,-0.09002858443755693,-0.3864524868797047,0.028166169637803308,0.028166169637803308
4.0,baseline_correct,3,baseline_expected_numeral,-0.02328168055029277,4.904833860992918,2.3601459748913887,3.462424785364462,1.4722645912017187,-1.9901601941627431,-0.6111524841995531,-1.4543885447378566,-0.8432360605383035,0.019631952589940115,0.019631952589940115
4.0,baseline_correct,18,baseline_numprob_11,-0.2096327912414547,0.0020221712144012144,0.027567573241399832,0.002567249435559667,0.00031443042374242714,-0.00225281901181724,0.0197724412078419,-0.06194744730356517,-0.08171988851140707,0.01713116832858675,0.01713116832858675
4.0,baseline_correct,8,baseline_numprob_1,0.014646153113371968,0.10178598403062854,0.3009663347630182,0.20089718555149133,0.5413362320660695,0.3404390465145782,0.32930992630422623,1.4604631723396737,1.1311532460354474,0.016567043636122877,0.016567043636122877
4.0,baseline_correct,17,baseline_numprob_10,0.09942001573585732,0.006142299644453246,0.0470889954046335,0.007899628755823885,0.00047954722713970725,-0.007420081528684177,0.037319316249369724,-0.12025638620348086,-0.15757570245285057,-0.015666178817451176,0.015666178817451176
4.0,baseline_correct,12,baseline_numprob_5,-0.02884503725005912,0.10141540256904716,0.2740415051097269,0.11169840248547319,0.012023127495968646,-0.09967527498950454,0.037523512769748545,-0.32619976684657886,-0.3637232796163274,0.010491611549246632,0.010491611549246632
4.0,baseline_correct,16,baseline_numprob_9,-0.03133516109920777,0.03173724984045591,0.12800425066828716,0.020033892782155623,0.0009977296743069529,-0.01903616310784867,-0.09142944079746688,-0.24014452649551424,-0.14871508569804737,0.004660011168230803,0.004660011168230803
4.0,baseline_correct,9,baseline_numprob_2,0.0281830407478005,0.1118264805340267,0.31168846703835984,0.2003859913266786,0.24253915176250063,0.04215316043582204,0.284128288846031,0.419369611171357,0.13524132232532604,0.0038115116978810855,0.0038115116978810855
4.0,baseline_correct,19,baseline_numprob_12,0.5724057731663537,0.0003174033077843838,0.0064031975823155,0.0002933614831721099,0.0003334901664134272,4.012868324131726e-05,-0.0037546591844476863,0.002512316451622892,0.006266975636070578,0.0035872530343796804,0.0035872530343796804
4.0,baseline_correct,13,baseline_numprob_6,-0.013732711108123664,0.16873449958181733,0.3424674661932947,0.08376560710365209,0.00816099585532129,-0.0756046112483308,-0.24810792517794175,-0.4688722859177095,-0.22076436073976777,0.003031693189008829,0.003031693189008829
4.0,baseline_correct,11,baseline_numprob_4,0.004982055481201538,0.1139122509696662,0.2994796511034993,0.13993545211803174,0.02354823983635071,-0.11638721228168103,0.08689472240426811,-0.30173673169562365,-0.38863145409989175,-0.0019361834660656895,0.0019361834660656895
4.0,baseline_correct,10,baseline_numprob_3,0.0007277853654572725,0.10366602267515808,0.29355948343075805,0.17720321717261095,0.05745567146100518,-0.11974754571160577,0.25050185276946807,-0.15741392740613858,-0.40791578017560665,-0.0002968751351508923,0.0002968751351508923
4.0,baseline_correct,15,baseline_numprob_8,-0.0024678422449744396,0.11129707669575009,0.26888012058647554,0.030209817053430548,0.001958104640276978,-0.02825171241315357,-0.30157402289709495,-0.406645801173346,-0.10507177827625103,0.0002593005731847199,0.0002593005731847199
4.0,baseline_correct,34,geom_down_distance_mass,0.000907320556437623,0.04104092657475086,0.09632090971138188,0.04000655973845548,0.014617116093669807,-0.025389443644785674,-0.01073875692614142,-0.27433098960815083,-0.26359223268200943,-0.00023916265122967618,0.00023916265122967618
4.0,baseline_correct,14,baseline_numprob_7,-0.0004845365457775104,0.14709084852242094,0.3126855141585288,0.02505992002404245,0.003894173040108691,-0.02116574698393376,-0.39026729084900896,-0.4579574972242328,-0.06769020637522383,3.279837878001777e-05,3.279837878001777e-05
4.0,baseline_wrong,22,baseline_numprob_15,0.11769428903946781,5.092615811533367e-07,6.972043028902016e-07,7.376714804061313e-07,0.0022912433121540688,0.0022905056406736625,0.32760827537343123,3285.599416235485,3285.271807960112,386.6577297392724,386.6577297392724
4.0,baseline_wrong,21,baseline_numprob_14,-0.22271653045804074,5.361677067666297e-07,5.580397329298716e-06,3.626079842122013e-06,0.0022577393669320073,0.002254113287089885,0.5537082671752492,404.4879004178194,403.93419215064415,-89.96282180916302,89.96282180916302
4.0,baseline_wrong,25,geom_p_down1,-2.456016184836945,0.03701497031451224,0.09318666597285259,0.04951634848691438,0.13569604261286672,0.08617969412595233,0.1341541522265011,1.0589612931006962,0.9248071408741951,-2.2713413058398038,2.2713413058398038
4.0,baseline_wrong,31,geom_down_mass,1.943695468829561,0.03784618824425898,0.09386526146666196,0.05080588003961445,0.15834200253068248,0.10753612249106803,0.13806696527403098,1.2837104206993524,1.1456434554253214,2.226781993204438,2.226781993204438
4.0,baseline_wrong,20,baseline_numprob_13,-0.2154072194579866,9.62823837967822e-06,0.00019160570210330127,8.5217112710092e-05,0.001929632362650637,0.0018444152499405451,0.39450221731742224,10.020600134519052,9.62609791720163,-2.073530986574719,2.073530986574719
4.0,baseline_wrong,7,baseline_numprob_0,0.022525489105915848,4.1636746722537664e-05,0.0004672236943500778,2.1859001704183254e-05,0.025137506613998516,0.02511564761229433,-0.04233035536835475,53.71275081026256,53.75508116563092,1.2108594951840415,1.2108594951840415
